Dataset	Detector	GPS	dopplerX	dopplerY	dopplerZ	R1598	R1599	R1600	R1601	R1602	I1598	I1599	I1600	I1601	I1602	P1598	P1599	P1600	P1601	P1602
H1_395_415	LHO	857019016	-3.14444e-05	-8.79811e-05	-3.79445e-05	-5.8413e-23	4.20343e-23	-3.29129e-23	4.562e-24	6.19262e-24	3.46531e-23	2.01954e-23	-2.68056e-23	8.48521e-24	-2.62966e-23	4.61292e-45	2.17474e-45	1.80179e-45	9.28107e-47	7.29859e-46
H1_395_415	LHO	857019018	-3.14442e-05	-8.79813e-05	-3.79445e-05	5.80458e-24	5.96391e-24	-3.12357e-23	5.08413e-23	-1.22959e-23	5.09861e-23	-4.36303e-23	-3.02564e-23	4.02295e-23	3.18101e-24	2.63328e-45	1.93917e-45	1.89112e-45	4.20325e-45	1.61308e-46
H1_395_415	LHO	857019020	-3.14441e-05	-8.79814e-05	-3.79445e-05	-5.70933e-23	6.89472e-23	-1.87642e-23	-1.72074e-23	-8.67049e-24	-2.28587e-23	6.72677e-23	-5.01421e-23	-4.93151e-24	5.35275e-23	3.78217e-45	9.27865e-45	2.86633e-45	3.20415e-46	2.94037e-45
H1_395_415	LHO	857019022	-3.1444e-05	-8.79816e-05	-3.79445e-05	2.56327e-23	-7.52204e-23	-3.60077e-23	1.13227e-22	-3.63245e-23	6.27167e-23	8.76951e-26	-5.36371e-23	-1.14992e-23	6.94271e-23	4.59042e-45	5.65812e-45	4.17349e-45	1.29526e-44	6.13959e-45
H1_395_415	LHO	857019024	-3.14439e-05	-8.79817e-05	-3.79445e-05	-4.88434e-24	9.03751e-23	-3.51721e-24	-9.49423e-23	3.09962e-24	1.14127e-22	-9.2549e-23	1.9642e-23	-3.93994e-23	5.05714e-23	1.30488e-44	1.6733e-44	3.98179e-46	1.05664e-44	2.56708e-45
H1_395_415	LHO	857019026	-3.14438e-05	-8.79819e-05	-3.79445e-05	-2.56342e-23	-2.17061e-23	2.02816e-23	4.12723e-23	-8.44652e-24	-1.03877e-23	1.11248e-23	-2.73441e-23	4.61004e-23	-3.54706e-23	7.65016e-46	5.94916e-46	1.15904e-45	3.82865e-45	1.32951e-45
H1_395_415	LHO	857019028	-3.14437e-05	-8.7982e-05	-3.79445e-05	-4.51134e-23	-3.3986e-23	9.9705e-23	-9.77996e-23	5.67625e-23	4.06405e-25	2.3389e-23	-3.67138e-23	-6.93186e-24	2.96789e-23	2.03538e-45	1.7021e-45	1.1289e-44	9.61281e-45	4.10282e-45
H1_395_415	LHO	857019030	-3.14436e-05	-8.79822e-05	-3.79445e-05	-7.7656e-23	6.94538e-23	2.6473e-24	-2.20641e-23	3.51705e-23	-4.67964e-24	-2.65982e-23	2.62015e-23	-2.9914e-23	2.19657e-23	6.05235e-45	5.53129e-45	6.93525e-46	1.38167e-45	1.71946e-45
H1_395_415	LHO	857019032	-3.14435e-05	-8.79823e-05	-3.79445e-05	2.03393e-23	-4.47224e-23	5.16997e-23	-4.40174e-23	4.94967e-23	-3.87344e-23	9.10183e-23	-4.75831e-23	1.28145e-23	2.70461e-23	1.91404e-45	1.02844e-44	4.93701e-45	2.10174e-45	3.18141e-45
H1_395_415	LHO	857019034	-3.14434e-05	-8.79825e-05	-3.79445e-05	-1.8974e-24	1.15162e-23	-2.8106e-23	2.94045e-23	-3.08995e-23	-4.59581e-23	7.44764e-24	-5.79297e-24	-7.01046e-24	1.86307e-23	2.11574e-45	1.8809e-46	8.23508e-46	9.1377e-46	1.30189e-45
H1_395_415	LHO	857019036	-3.14433e-05	-8.79826e-05	-3.79445e-05	-3.43693e-23	1.53226e-24	1.59211e-23	-5.07159e-23	6.11992e-23	-1.3578e-23	-7.66297e-24	1.51593e-23	-2.88869e-23	3.07998e-24	1.36561e-45	6.10689e-47	4.83286e-46	3.40656e-45	3.75482e-45
H1_395_415	LHO	857019038	-3.14432e-05	-8.79828e-05	-3.79445e-05	-8.21574e-23	9.57043e-23	-6.52935e-23	-7.87585e-24	4.84791e-23	6.94177e-24	9.10287e-24	4.73151e-24	2.49782e-23	-4.4543e-23	6.79802e-45	9.24217e-45	4.28563e-45	6.85939e-46	4.3343e-45
H1_395_415	LHO	857019040	-3.14431e-05	-8.7983e-05	-3.79445e-05	4.61136e-23	-4.44815e-23	-7.17891e-24	4.0801e-23	-2.40316e-23	3.03884e-23	-1.72078e-23	4.7714e-24	3.68379e-23	-1.79878e-23	3.04992e-45	2.27472e-45	7.4303e-47	3.02175e-45	9.01076e-46
H1_395_415	LHO	857019042	-3.1443e-05	-8.79831e-05	-3.79445e-05	-9.12207e-24	2.30186e-23	-1.85886e-23	4.30109e-23	-7.26872e-23	8.73943e-25	-8.69289e-24	-1.5127e-23	2.21369e-23	-3.98526e-23	8.39759e-47	6.05424e-46	5.74363e-46	2.33998e-45	6.87165e-45
H1_395_415	LHO	857019044	-3.14429e-05	-8.79833e-05	-3.79445e-05	1.21196e-23	-1.30867e-23	5.70833e-23	-8.10741e-23	5.45522e-23	-1.54973e-23	-7.55684e-24	4.34091e-23	-3.15058e-23	-9.99043e-24	3.8705e-46	2.28368e-46	5.14285e-45	7.56562e-45	3.07575e-45
H1_395_415	LHO	857019046	-3.14428e-05	-8.79834e-05	-3.79445e-05	-6.50493e-23	2.75979e-23	-5.47383e-23	8.02154e-23	-3.62367e-23	-4.46201e-23	1.33795e-23	2.59748e-24	7.30225e-24	-2.13491e-23	6.22237e-45	9.40655e-46	3.00303e-45	6.48783e-45	1.76888e-45
H1_395_415	LHO	857019048	-3.14427e-05	-8.79836e-05	-3.79445e-05	-4.29156e-23	4.03927e-23	-3.52554e-23	1.57626e-24	7.26206e-24	3.45621e-23	1.43667e-23	-2.54147e-23	2.48604e-24	2.72663e-24	3.03629e-45	1.83798e-45	1.88885e-45	8.66498e-48	6.01721e-47
H1_395_415	LHO	857019050	-3.14426e-05	-8.79837e-05	-3.79445e-05	7.79246e-24	3.92601e-24	-4.32226e-23	7.15403e-24	7.06731e-23	4.39954e-23	-5.39761e-24	-2.18148e-23	-5.78793e-24	7.28568e-24	1.99632e-45	4.45478e-47	2.34408e-45	8.46804e-47	5.04777e-45
H1_395_415	LHO	857019052	-3.14425e-05	-8.79839e-05	-3.79445e-05	-3.77865e-23	4.14382e-23	-2.48339e-23	-2.79808e-23	5.03172e-23	6.55986e-23	-3.1844e-23	-4.31014e-23	6.04408e-23	-1.60683e-23	5.731e-45	2.73116e-45	2.47446e-45	4.43602e-45	2.79001e-45
H1_395_415	LHO	857019054	-3.14424e-05	-8.7984e-05	-3.79445e-05	2.99509e-24	4.20238e-24	-9.46509e-24	9.9933e-24	8.18569e-24	2.48112e-23	7.43114e-24	-1.46798e-23	-1.31195e-23	2.01658e-23	6.24568e-46	7.28817e-47	3.05084e-46	2.71988e-46	4.73666e-46
H1_395_415	LHO	857019056	-3.14423e-05	-8.79842e-05	-3.79445e-05	1.22815e-23	-1.06163e-23	2.52394e-23	-4.1559e-23	2.03311e-23	3.91628e-23	-3.37032e-23	1.34924e-24	1.20509e-23	2.13296e-24	1.68456e-45	1.24861e-45	6.3885e-46	1.87238e-45	4.17905e-46
H1_395_415	LHO	857019058	-3.14422e-05	-8.79843e-05	-3.79445e-05	-1.50751e-23	8.18523e-24	2.62564e-23	-8.13025e-24	-2.28994e-23	1.71972e-23	-2.42273e-23	1.41669e-23	2.19072e-23	-3.11465e-23	5.23003e-46	6.53958e-46	8.90102e-46	5.46028e-46	1.49449e-45
H1_395_415	LHO	857019060	-3.14421e-05	-8.79845e-05	-3.79446e-05	-1.67241e-23	-2.45181e-23	2.83505e-23	-2.85149e-24	3.17207e-24	2.18209e-24	1.34021e-23	1.6882e-23	-3.08348e-23	-2.8243e-24	2.84458e-46	7.80753e-46	1.08875e-45	9.58915e-46	1.80387e-47
H1_395_415	LHO	857019062	-3.1442e-05	-8.79846e-05	-3.79446e-05	5.19268e-23	-4.88674e-23	4.82099e-23	-4.82158e-23	4.9925e-23	2.28262e-23	-2.04627e-23	2.44477e-25	9.03247e-24	-3.07242e-24	3.21743e-45	2.80674e-45	2.32425e-45	2.40635e-45	2.50194e-45
H1_395_415	LHO	857019064	-3.14419e-05	-8.79848e-05	-3.79446e-05	2.93075e-23	-3.78239e-23	6.01661e-23	-5.68701e-23	3.53567e-23	3.36645e-23	-5.15027e-23	4.45443e-23	-3.26562e-23	1.78267e-23	1.99223e-45	4.08317e-45	5.60416e-45	4.30064e-45	1.56789e-45
H1_395_415	LHO	857019066	-3.14418e-05	-8.79849e-05	-3.79446e-05	-3.22574e-23	3.21627e-23	-2.93115e-23	2.8107e-23	-1.9706e-23	8.02145e-24	1.81137e-23	1.75147e-24	-7.4334e-24	-2.71736e-24	1.10488e-45	1.36255e-45	8.6223e-46	8.45257e-46	3.95709e-46
H1_395_415	LHO	857019068	-3.14417e-05	-8.79851e-05	-3.79446e-05	2.50233e-23	-8.4293e-24	-9.47704e-24	-2.56747e-23	6.70472e-23	1.32461e-23	-1.79694e-23	3.37526e-23	-4.14792e-23	2.76115e-23	8.01625e-46	3.93951e-46	1.22905e-45	2.37972e-45	5.25772e-45
H1_395_415	LHO	857019070	-3.14415e-05	-8.79852e-05	-3.79446e-05	-4.45443e-23	3.31568e-23	-3.4742e-23	2.63605e-23	-5.96244e-24	2.3817e-23	-5.33082e-23	1.46349e-23	1.76e-23	2.24529e-24	2.55144e-45	3.94113e-45	1.42119e-45	1.00464e-45	4.05921e-47
H1_395_415	LHO	857019072	-3.14414e-05	-8.79854e-05	-3.79446e-05	-4.9352e-23	3.86873e-23	-1.10628e-23	1.88698e-24	4.98634e-24	1.55119e-24	2.14518e-23	-5.42795e-24	-2.14365e-23	1.29337e-23	2.43803e-45	1.95688e-45	1.51848e-46	4.63083e-46	1.92144e-46
H1_395_415	LHO	857019074	-3.14413e-05	-8.79855e-05	-3.79446e-05	2.07725e-24	-8.27027e-24	6.64455e-24	-1.52459e-23	7.23251e-24	-3.44863e-24	1.67631e-23	-2.10883e-23	2.64461e-23	-1.08527e-23	1.6208e-47	3.49398e-46	4.88867e-46	9.31835e-46	1.7009e-46
H1_395_415	LHO	857019076	-3.14412e-05	-8.79857e-05	-3.79446e-05	2.53769e-23	-1.38182e-23	8.12231e-24	-1.00207e-23	4.58402e-24	-3.63227e-23	2.41714e-23	-2.15792e-23	2.62357e-23	-4.22915e-23	1.96333e-45	7.75198e-46	5.31634e-46	7.88724e-46	1.80959e-45
H1_395_415	LHO	857019078	-3.14411e-05	-8.79858e-05	-3.79446e-05	-2.68976e-23	1.16823e-23	-6.83624e-24	1.67142e-23	-9.16264e-24	1.10794e-24	1.07826e-23	-3.3009e-23	5.74572e-23	-4.50715e-23	7.24709e-46	2.5274e-46	1.13633e-45	3.58069e-45	2.11539e-45
H1_395_415	LHO	857019080	-3.1441e-05	-8.7986e-05	-3.79446e-05	3.70458e-23	-5.4861e-24	2.38683e-23	-1.93871e-23	-8.01028e-24	-1.46377e-23	-2.43749e-24	3.32641e-23	-3.61768e-23	1.1032e-23	1.58665e-45	3.60386e-47	1.6762e-45	1.68462e-45	1.8587e-46
H1_395_415	LHO	857019082	-3.14409e-05	-8.79862e-05	-3.79446e-05	-5.00644e-23	2.62364e-23	-1.73253e-23	6.81528e-25	2.04181e-23	-6.81687e-23	1.28398e-23	3.41792e-23	-2.47996e-23	-8.60819e-24	7.15342e-45	8.5321e-46	1.46838e-45	6.15486e-46	4.90999e-46
H1_395_415	LHO	857019084	-3.14408e-05	-8.79863e-05	-3.79446e-05	3.27594e-23	-3.97809e-23	2.22182e-24	-3.4257e-24	2.22486e-23	3.96032e-24	2.37256e-23	-1.01287e-23	9.63616e-24	-1.46117e-24	1.08886e-45	2.14542e-45	1.07527e-46	1.04591e-46	4.97137e-46
H1_395_415	LHO	857019086	-3.14407e-05	-8.79865e-05	-3.79446e-05	5.35194e-24	-1.2263e-23	8.21827e-24	1.02474e-23	-7.51386e-24	2.95707e-23	-3.94743e-23	-2.65067e-23	5.38897e-23	-2.47136e-23	9.0307e-46	1.7086e-45	7.70146e-46	3.00911e-45	6.6722e-46
H1_395_415	LHO	857019088	-3.14406e-05	-8.79866e-05	-3.79446e-05	-1.58354e-23	6.0808e-24	3.38414e-23	-1.61069e-23	-4.58099e-23	-1.01856e-23	3.6935e-23	-3.87015e-23	2.20852e-23	-3.10647e-23	3.54508e-46	1.40117e-45	2.64304e-45	7.47189e-46	3.06356e-45
H1_395_415	LHO	857019090	-3.14405e-05	-8.79868e-05	-3.79446e-05	-4.84482e-23	3.39067e-23	-3.93384e-23	4.20099e-23	-6.9911e-24	-4.79789e-24	1.58244e-23	-1.5052e-23	4.28624e-25	-3.41381e-23	2.37025e-45	1.40007e-45	1.77407e-45	1.76502e-45	1.21428e-45
H1_395_415	LHO	857019092	-3.14404e-05	-8.79869e-05	-3.79446e-05	-4.15283e-23	6.03932e-23	-3.39437e-23	-3.28675e-23	6.45814e-23	1.82248e-24	1.67844e-23	-1.047e-23	8.87605e-24	3.14429e-24	1.72792e-45	3.92906e-45	1.2618e-45	1.15906e-45	4.18065e-45
H1_395_415	LHO	857019094	-3.14403e-05	-8.79871e-05	-3.79446e-05	-1.89642e-23	2.57264e-23	-4.73593e-23	2.94685e-23	-1.30956e-23	2.12429e-23	-4.02366e-23	5.80732e-23	-2.85816e-23	7.4246e-24	8.10901e-46	2.28083e-45	5.61541e-45	1.6853e-45	2.26618e-46
H1_395_415	LHO	857019096	-3.14402e-05	-8.79872e-05	-3.79446e-05	5.57013e-23	-4.2581e-23	3.42196e-24	1.70758e-23	3.11959e-24	7.09809e-24	-1.47323e-23	1.27208e-23	-7.04611e-24	1.73776e-23	3.15302e-45	2.03018e-45	1.73528e-46	3.41231e-46	3.11713e-46
H1_395_415	LHO	857019098	-3.14401e-05	-8.79874e-05	-3.79446e-05	7.24961e-23	-3.82308e-23	7.31399e-24	-3.06858e-23	4.48484e-23	-1.41963e-23	3.74749e-23	-2.38655e-23	-2.09754e-23	1.28212e-23	5.45722e-45	2.86596e-45	6.23056e-46	1.38158e-45	2.17576e-45
H1_395_415	LHO	857019100	-3.144e-05	-8.79875e-05	-3.79446e-05	-7.29063e-24	3.94417e-23	-4.74526e-23	-2.61434e-23	6.70357e-23	-9.40686e-24	-1.47799e-23	3.72082e-24	1.37921e-23	-1.92654e-23	1.41642e-46	1.7741e-45	2.2656e-45	8.73703e-46	4.86494e-45
H1_395_415	LHO	857019102	-3.14399e-05	-8.79877e-05	-3.79447e-05	-3.10915e-23	3.39652e-23	-6.00787e-23	4.35493e-23	-2.84196e-24	1.60792e-24	3.64468e-24	-1.18712e-23	3.73916e-23	-3.45592e-23	9.69269e-46	1.16692e-45	3.75037e-45	3.29467e-45	1.20242e-45
H1_395_415	LHO	857019104	-3.14398e-05	-8.79878e-05	-3.79447e-05	8.31061e-23	-6.91452e-23	1.94423e-23	6.8425e-24	1.72757e-23	2.94401e-23	1.40465e-23	-4.30052e-23	1.58517e-23	1.67461e-23	7.77334e-45	4.97836e-45	2.22746e-45	2.98095e-46	5.78882e-46
H1_395_415	LHO	857019106	-3.14397e-05	-8.7988e-05	-3.79447e-05	2.14944e-23	-1.87059e-23	3.85348e-23	-5.43158e-23	-1.46184e-24	9.77539e-24	1.51378e-23	-6.69358e-23	6.31482e-23	-2.62396e-23	5.57569e-46	5.79064e-46	5.96533e-45	6.93789e-45	6.90651e-46
H1_395_415	LHO	857019108	-3.14396e-05	-8.79881e-05	-3.79447e-05	-1.42268e-24	3.68165e-23	-3.11251e-23	4.10354e-23	-1.99341e-23	2.52343e-24	-7.86353e-25	4.15594e-24	-4.7127e-24	-2.19793e-23	8.39171e-48	1.35607e-45	9.86045e-46	1.70611e-45	8.80456e-46
H1_395_415	LHO	857019110	-3.14395e-05	-8.79883e-05	-3.79447e-05	7.23011e-24	-2.50108e-23	4.02227e-23	-4.2089e-23	5.52816e-24	-1.06854e-24	-2.25565e-23	4.42571e-23	-3.22151e-23	4.5454e-23	5.34163e-47	1.13434e-45	3.57656e-45	2.80929e-45	2.09663e-45
H1_395_415	LHO	857019112	-3.14394e-05	-8.79884e-05	-3.79447e-05	1.60821e-24	1.88079e-23	-2.51489e-23	4.78586e-23	-4.4998e-23	-2.65065e-23	-9.18582e-24	3.91131e-23	-2.32583e-23	-2.10214e-23	7.05179e-46	4.38117e-46	2.16231e-45	2.83139e-45	2.46672e-45
H1_395_415	LHO	857019114	-3.14393e-05	-8.79886e-05	-3.79447e-05	1.15282e-23	-3.8389e-23	4.84363e-23	-4.62644e-23	2.42412e-23	-8.94562e-24	-1.08089e-23	3.24339e-23	-1.63103e-23	1.13656e-23	2.12923e-46	1.59055e-45	3.39803e-45	2.40642e-45	7.16811e-46
H1_395_415	LHO	857019116	-3.14392e-05	-8.79887e-05	-3.79447e-05	6.09605e-23	-7.17316e-23	6.6025e-23	-2.11642e-23	-1.20298e-23	2.65759e-24	-7.48292e-24	-3.95668e-24	3.39678e-23	-4.22965e-23	3.72324e-45	5.20142e-45	4.37495e-45	1.60173e-45	1.93371e-45
H1_395_415	LHO	857019118	-3.1439e-05	-8.79889e-05	-3.79447e-05	-3.4999e-23	1.57416e-23	4.78035e-23	-4.33585e-23	-5.77508e-24	-4.36856e-23	2.09769e-23	-4.64836e-24	4.04007e-23	-6.34363e-23	3.13336e-45	6.87829e-46	2.30678e-45	3.51218e-45	4.05751e-45
H1_395_415	LHO	857019120	-3.14389e-05	-8.7989e-05	-3.79447e-05	-2.47028e-23	1.84782e-23	-2.61094e-23	6.40432e-23	-8.30086e-23	-4.63442e-23	2.15482e-23	4.3707e-23	-2.21115e-23	-3.5785e-23	2.75801e-45	8.05767e-46	2.592e-45	4.59045e-45	8.171e-45
H1_395_415	LHO	857019122	-3.14388e-05	-8.79892e-05	-3.79447e-05	2.85583e-23	5.66367e-24	-5.67533e-23	7.84062e-23	-3.74227e-23	-6.79357e-23	5.02732e-23	-1.57786e-23	7.96874e-24	-8.29769e-24	5.43084e-45	2.55948e-45	3.4699e-45	6.21104e-45	1.46931e-45
H1_395_415	LHO	857019124	-3.14387e-05	-8.79893e-05	-3.79447e-05	2.81291e-23	-9.38487e-24	8.10974e-24	-3.9299e-23	-1.32593e-23	2.05552e-23	-5.02923e-23	6.23699e-23	-3.68261e-23	2.36774e-24	1.21376e-45	2.61739e-45	3.95577e-45	2.90057e-45	1.81415e-46
H1_395_415	LHO	857019126	-3.14386e-05	-8.79895e-05	-3.79447e-05	3.31163e-23	-1.16195e-23	-2.27411e-23	1.73069e-23	1.98511e-23	-4.95551e-23	3.82605e-23	-3.63172e-24	3.15685e-23	-6.62181e-23	3.5524e-45	1.59888e-45	5.30349e-46	1.2961e-45	4.7789e-45
H1_395_415	LHO	857019128	-3.14385e-05	-8.79897e-05	-3.79447e-05	2.60878e-24	1.26001e-23	3.92117e-24	-1.6084e-23	8.56064e-24	-6.09784e-23	1.71197e-25	1.84487e-24	6.46377e-23	-7.54315e-23	3.72517e-45	1.58792e-46	1.87791e-47	4.43673e-45	5.76319e-45
H1_395_415	LHO	857019130	-3.14384e-05	-8.79898e-05	-3.79447e-05	-1.62035e-23	1.54952e-23	-5.71702e-23	6.01145e-23	-1.26259e-23	-7.1225e-23	5.66151e-23	3.56764e-23	-7.86097e-23	6.16745e-24	5.33555e-45	3.44537e-45	4.54124e-45	9.79323e-45	1.97451e-46
H1_395_415	LHO	857019132	-3.14383e-05	-8.799e-05	-3.79447e-05	1.66012e-23	1.27176e-23	-5.37491e-23	7.76178e-24	3.11499e-23	-2.34927e-23	1.42489e-23	-4.0729e-23	6.44499e-23	-1.04197e-23	8.27506e-46	3.64767e-46	4.54782e-45	4.21403e-45	1.07888e-45
H1_395_415	LHO	857019134	-3.14382e-05	-8.79901e-05	-3.79447e-05	-1.43951e-23	5.18304e-23	-6.47979e-23	4.49519e-23	-2.65101e-23	5.02614e-24	-3.09748e-23	4.29736e-23	-4.43433e-23	2.70113e-23	2.32482e-46	3.64582e-45	6.0455e-45	3.987e-45	1.4324e-45
H1_395_415	LHO	857019136	-3.14381e-05	-8.79903e-05	-3.79447e-05	-3.51279e-23	1.33654e-23	-3.73948e-23	3.40149e-23	-1.89853e-24	7.55393e-24	-3.6688e-24	-1.21662e-23	1.13817e-23	-1.66164e-23	1.29103e-45	1.92095e-46	1.54639e-45	1.28655e-45	2.79708e-46
H1_395_415	LHO	857019138	-3.1438e-05	-8.79904e-05	-3.79447e-05	-7.13438e-23	6.48185e-23	-1.59597e-23	-1.24664e-23	9.1622e-24	3.01881e-23	-2.67359e-23	-8.16943e-24	2.29899e-23	6.11937e-24	6.00126e-45	4.91625e-45	3.21453e-46	6.83944e-46	1.21393e-46
H1_395_415	LHO	857019140	-3.14379e-05	-8.79906e-05	-3.79447e-05	-3.71372e-23	-1.33954e-23	3.21836e-23	-4.0785e-25	-1.36408e-23	-8.61645e-24	3.02886e-23	-3.01774e-23	2.59234e-23	-1.52225e-23	1.45341e-45	1.09684e-45	1.94646e-45	6.72191e-46	4.17794e-46
H1_395_415	LHO	857019142	-3.14378e-05	-8.79907e-05	-3.79447e-05	-4.80787e-23	4.24223e-23	-1.68955e-23	7.78231e-24	-3.09875e-23	9.77325e-24	-1.57782e-23	2.50438e-23	-3.54154e-23	3.01746e-24	2.40708e-45	2.0486e-45	9.12647e-46	1.31481e-45	9.69329e-46
H1_395_415	LHO	857019144	-3.14377e-05	-8.79909e-05	-3.79447e-05	-1.09321e-23	1.08575e-23	-3.12893e-23	2.41098e-23	7.54164e-24	8.37695e-24	2.06564e-23	-2.21036e-23	2.24853e-23	-3.01331e-23	1.89685e-46	5.44572e-46	1.46759e-45	1.08687e-45	9.6488e-46
H1_395_415	LHO	857019146	-3.14376e-05	-8.7991e-05	-3.79448e-05	-1.05198e-23	3.11643e-23	-4.07921e-23	1.0961e-23	1.88019e-23	1.90942e-23	-4.11335e-24	-1.59148e-23	1.79101e-23	-1.53519e-23	4.75253e-46	9.88131e-46	1.91728e-45	4.40913e-46	5.8919e-46
H1_395_415	LHO	857019148	-3.14375e-05	-8.79912e-05	-3.79448e-05	-1.42975e-23	1.08365e-23	1.123e-23	-4.74964e-23	6.29974e-23	4.12529e-23	-5.96516e-23	5.0487e-23	-3.0116e-23	1.25266e-23	1.90622e-45	3.67574e-45	2.67505e-45	3.16288e-45	4.12558e-45
H1_395_415	LHO	857019150	-3.14374e-05	-8.79913e-05	-3.79448e-05	-1.1036e-23	1.94896e-22	-2.82652e-25	-1.96042e-22	2.05677e-23	-1.93531e-22	1.58901e-23	1.91639e-22	1.03422e-23	-1.91516e-22	3.75759e-44	3.82369e-44	3.67258e-44	3.85395e-44	3.71014e-44
H1_395_415	LHO	857019152	-3.14373e-05	-8.79915e-05	-3.79448e-05	5.48715e-23	-2.47913e-22	-2.99805e-24	2.12214e-22	-2.78805e-24	-1.49304e-22	-1.02353e-23	1.93584e-22	-2.35578e-23	-1.83959e-22	2.53025e-44	6.15655e-44	3.74837e-44	4.55898e-44	3.38486e-44
H1_395_415	LHO	857019154	-3.14372e-05	-8.79916e-05	-3.79448e-05	4.8128e-23	2.85319e-23	-6.45325e-23	3.4746e-23	-1.70823e-23	3.73137e-23	-1.495e-23	-2.58964e-23	1.8754e-23	1.22366e-23	3.70862e-45	1.03757e-45	4.83507e-45	1.55899e-45	4.41539e-46
H1_395_415	LHO	857019156	-3.14371e-05	-8.79918e-05	-3.79448e-05	-9.61996e-24	1.51503e-23	-8.88861e-24	-1.65272e-23	4.71136e-24	-1.28324e-23	-1.06808e-24	-1.54917e-23	3.35125e-23	-3.72732e-23	2.57215e-46	2.30671e-46	3.19001e-46	1.39624e-45	1.41149e-45
H1_395_415	LHO	857019158	-3.14369e-05	-8.79919e-05	-3.79448e-05	2.4915e-24	-2.93406e-23	4.21061e-23	-1.78277e-23	2.5838e-23	2.81308e-23	-3.06156e-23	7.05631e-24	2.4935e-23	-3.46782e-23	7.97548e-46	1.79819e-45	1.82272e-45	9.39578e-46	1.87018e-45
H1_395_415	LHO	857019160	-3.14368e-05	-8.79921e-05	-3.79448e-05	1.94981e-23	-2.76785e-23	1.31712e-23	1.24063e-23	1.38221e-24	-3.7006e-23	6.86874e-23	-5.31547e-23	-1.25315e-23	3.05173e-23	1.74962e-45	5.48406e-45	2.99891e-45	3.10954e-46	9.33217e-46
H1_395_415	LHO	857019162	-3.14367e-05	-8.79922e-05	-3.79448e-05	-1.31065e-23	3.37437e-23	-1.79828e-23	-3.06982e-23	1.97066e-23	2.2269e-23	-2.02586e-23	-1.76802e-24	-1.0911e-23	3.1856e-23	6.67689e-46	1.54905e-45	3.26507e-46	1.06143e-45	1.40316e-45
H1_395_415	LHO	857019164	-3.14366e-05	-8.79924e-05	-3.79448e-05	-2.29028e-23	2.83816e-23	-1.984e-23	2.54896e-23	-3.73523e-23	1.10961e-23	1.14575e-24	-1.51331e-23	5.55577e-23	-3.70486e-23	6.47661e-46	8.06828e-46	6.22636e-46	3.73638e-45	2.76779e-45
H1_395_415	LHO	857019166	-3.14365e-05	-8.79925e-05	-3.79448e-05	2.79789e-23	-7.60448e-24	-1.5565e-23	5.17282e-23	-6.68132e-23	-3.07237e-24	-1.9057e-23	5.86576e-23	-7.7479e-23	5.63489e-23	7.9226e-46	4.20998e-46	3.68298e-45	8.67879e-45	7.63921e-45
H1_395_415	LHO	857019168	-3.14364e-05	-8.79927e-05	-3.79448e-05	-3.07017e-23	2.34786e-23	-2.00583e-23	9.63871e-24	-1.6418e-23	-1.90291e-23	-1.90356e-23	2.43859e-23	-1.77563e-23	5.75789e-24	1.3047e-45	9.13598e-46	9.97007e-46	4.08192e-46	3.02706e-46
H1_395_415	LHO	857019170	-3.14363e-05	-8.79928e-05	-3.79448e-05	-2.8955e-23	3.12965e-23	-6.67789e-24	9.39e-25	1.72781e-23	-3.77956e-23	2.9991e-23	-1.03372e-23	2.25353e-23	-1.54372e-23	2.2669e-45	1.87893e-45	1.51451e-46	5.08723e-46	5.3684e-46
H1_395_415	LHO	857019172	-3.14362e-05	-8.7993e-05	-3.79448e-05	9.89076e-24	-6.8366e-23	3.82296e-23	-6.55715e-24	5.17378e-24	1.86432e-23	-1.57412e-23	3.41277e-23	-6.67257e-23	6.49842e-23	4.45398e-46	4.9217e-45	2.62621e-45	4.49531e-45	4.24971e-45
H1_395_415	LHO	857019174	-3.14361e-05	-8.79931e-05	-3.79448e-05	1.33624e-23	-4.02358e-24	2.17462e-23	-2.2817e-23	1.26807e-23	3.58454e-23	-2.4581e-23	-3.36838e-23	3.20613e-23	6.72336e-24	1.46345e-45	6.20417e-46	1.60749e-45	1.54854e-45	2.06003e-46
H1_395_415	LHO	857019176	-3.1436e-05	-8.79933e-05	-3.79448e-05	-3.8148e-23	3.39981e-24	1.80195e-23	-2.0828e-23	3.5066e-23	4.34435e-23	1.63369e-23	-2.78752e-23	-1.27992e-23	2.46555e-23	3.3426e-45	2.78452e-46	1.10173e-45	5.97626e-46	1.83752e-45
H1_395_415	LHO	857019178	-3.14359e-05	-8.79935e-05	-3.79448e-05	-1.52934e-24	3.43035e-23	-4.17534e-24	-1.81508e-23	5.83524e-24	1.28388e-23	-4.5197e-23	3.14398e-23	-2.89597e-23	3.88543e-23	1.67173e-46	3.2195e-45	1.0059e-45	1.16812e-45	1.54371e-45
H1_395_415	LHO	857019180	-3.14358e-05	-8.79936e-05	-3.79448e-05	-1.59007e-23	-2.25405e-23	4.95228e-23	-3.32884e-23	6.31339e-24	-1.35577e-23	5.48795e-24	9.79002e-24	7.02625e-24	-1.0309e-23	4.36643e-46	5.38191e-46	2.54836e-45	1.15749e-45	1.46135e-46
